outcome,treatment,female,black,hispanic,pretest,dadmiss,dadvoc,dadsome,dadcoll,mommiss,momvoc,momsome,momcoll,fincome,fincmiss,ownhome,perwhite,urban,cue80,stypc80,stwmfg80,dist2yr,dist4yr,dadpostgradhs,mompostgradhs
14,0,0,1,0,53.04,0,0,0,1,0,0,0,1,62000,0,1,98,0,6.1,11841,353.35,8,10,1,1
16,0,1,0,0,53.5,0,0,0,1,0,0,1,0,62000,0,1,98,0,6.1,11841,353.35,8,10,1,1
14,0,1,0,0,58.35,0,0,0,1,0,0,1,0,22500,0,1,98,0,6.1,11841,353.35,8,10,1,1
13,0,1,0,1,44.28,0,0,0,1,0,0,0,1,22500,0,0,97,1,5.2,8977,7.33,30,15,1,1
13,0,0,0,0,62.36,0,0,0,1,1,0,0,0,14000,0,1,97,1,5.2,8977,7.33,30,15,1,0
12,0,1,0,0,45.57,1,0,0,0,0,0,0,0,3500,0,1,97,1,5.2,8977,7.33,30,15,0,0
17,0,0,0,0,57.69,0,0,0,1,0,0,0,1,22500,0,1,97,1,5.2,8977,7.33,30,15,1,1
14,0,1,0,0,53.83,0,0,0,0,0,0,0,0,22500,0,1,97,1,5.2,8977,7.33,30,15,0,0
16,0,1,0,0,54.64,0,1,0,0,0,0,0,1,62000,0,1,99,0,7.2,9279,7.35,20,1,1,1
16,0,1,0,0,57.62,0,0,0,0,0,0,0,1,9500,0,1,99,0,7.2,9279,7.35,20,1,0,1
15,0,1,0,0,55.92,0,0,0,0,0,1,0,0,18000,0,1,99,0,7.2,9279,7.35,20,1,0,1
17,0,0,0,0,63.67,0,0,0,0,0,0,0,0,9500,0,1,99,0,7.2,9279,7.35,20,1,0,0
17,0,1,0,0,67.92,0,0,0,1,0,0,0,1,62000,0,1,94,0,4.4,11599,8.09,6,12,1,1
16,0,1,0,0,68.66,0,0,0,1,0,0,0,1,62000,0,1,94,0,4.4,11599,8.09,6,12,1,1
16,0,0,0,0,64.19,0,0,0,1,0,0,0,1,62000,0,1,94,0,4.4,11599,8.09,6,12,1,1
15,0,1,0,0,63.29,0,0,0,1,0,0,1,0,62000,0,1,94,0,4.4,11599,8.09,6,12,1,1
16,0,1,0,0,68.3,0,0,0,1,0,0,0,1,62000,0,1,94,0,4.4,11599,8.09,6,12,1,1
15,0,0,0,0,69.3,1,0,0,0,0,0,0,1,22500,0,1,95,0,4,10980,9.92,3,4,0,1
16,0,1,0,0,64.86,0,0,0,1,0,0,1,0,62000,0,1,95,0,4,10980,9.92,3,4,1,1
16,0,1,0,1,60.52,0,0,0,1,0,0,0,1,62000,0,1,95,0,4,10980,9.92,3,4,1,1
15,0,0,0,0,64.55,1,0,0,0,0,0,1,0,9500,0,0,92,0,7,11599,8.09,5,3,0,1
16,0,0,0,0,61.61,0,0,0,0,0,1,0,0,31500,0,0,92,0,7,11599,8.09,5,3,0,1
16,0,0,1,0,67.32,0,0,0,1,0,0,1,0,18000,0,1,92,0,7,11599,8.09,5,3,1,1
16,0,0,0,0,61.93,0,0,0,1,0,0,1,0,31500,0,1,92,0,7,11599,8.09,5,3,1,1
17,0,0,1,0,69.96,0,0,0,1,0,0,0,1,62000,0,1,92,0,7,11599,8.09,5,3,1,1
16,0,0,0,0,67.19,0,0,0,1,0,0,0,1,0,1,1,92,0,7,11599,8.09,5,3,1,1
16,0,0,0,0,69.76,0,0,0,1,0,0,0,1,62000,0,1,92,0,7,11599,8.09,5,3,1,1
16,0,0,0,0,62.67,0,0,0,1,0,0,0,1,62000,0,1,92,0,7,11599,8.09,5,3,1,1
15,0,0,0,0,63.09,0,0,0,0,0,0,0,0,14000,0,1,92,0,7,11599,8.09,5,3,0,0
15,0,1,0,0,65.64,0,0,0,1,0,0,0,1,62000,0,1,93,0,6.7,12625,689.38,12,3,1,1
12,0,0,0,0,60.86,0,0,0,0,0,0,0,0,0,1,1,93,0,6.7,12625,689.38,12,3,0,0
16,0,1,0,0,60.56,1,0,0,0,0,0,1,0,18000,0,0,93,0,6.7,12625,689.38,12,3,0,1
15,0,0,0,0,63.57,0,0,0,1,0,0,1,0,62000,0,1,93,0,6.7,12625,689.38,12,3,1,1
17,0,1,0,0,69.54,0,0,0,1,0,0,0,1,62000,0,1,93,0,6.7,12625,689.38,12,3,1,1
16,0,0,0,0,62.6,0,0,0,1,0,0,0,1,22500,0,1,98,0,5.9,8795,8.26,10,5,1,1
17,0,1,1,0,64.17,0,0,0,1,0,0,0,1,0,1,1,92,0,4.9,8977,7.33,5,5,1,1
16,0,0,1,0,63.38,0,0,0,1,0,0,0,1,62000,0,1,85,0,6.4,10041,9.76,10,2,1,1
15,0,0,1,0,53.55,0,0,0,0,0,1,0,0,3500,0,0,85,0,6.4,10041,9.76,10,2,0,1
17,0,0,0,1,59.28,0,0,0,1,0,0,1,0,62000,0,1,85,0,6.4,10041,9.76,10,2,1,1
17,0,0,0,1,63.39,0,0,0,1,0,0,0,1,62000,0,1,85,0,6.4,10041,9.76,10,2,1,1
14,0,0,1,0,68.64,0,0,0,0,0,0,0,0,9500,0,1,89,0,7.2,10911,756.35,6,1,0,0
16,0,0,1,0,59.1,0,0,0,0,0,0,0,0,9500,0,1,89,0,7.2,10911,756.35,6,1,0,0
16,0,0,1,0,63.29,0,0,0,1,0,1,0,0,62000,0,1,89,0,7.2,10911,756.35,6,1,1,1
16,0,0,1,0,66.76,1,0,0,0,0,0,0,1,22500,0,1,89,0,7.2,10911,756.35,6,1,0,1
16,0,0,1,0,59.01,0,0,0,1,0,0,1,0,22500,0,1,89,0,7.2,10911,756.35,6,1,1,1
16,0,0,1,0,58.57,0,0,0,0,0,0,1,0,22500,0,1,89,0,7.2,10911,756.35,6,1,0,1
16,0,1,0,0,60.04,1,0,0,0,0,0,0,1,22500,0,1,93,0,4.7,11189,736.72,10,0,0,1
17,0,1,0,0,68.58,0,0,0,1,0,0,0,1,62000,0,1,93,0,4.7,11189,736.72,10,0,1,1
16,0,0,0,0,66.45,1,0,0,0,0,0,1,0,18000,0,0,93,0,4.7,11189,736.72,10,0,0,1
16,0,1,0,0,57.78,0,0,0,1,0,0,1,0,31500,0,1,93,0,4.7,11189,736.72,10,0,1,1
16,0,1,0,0,59.85,0,0,0,1,0,0,0,1,62000,0,1,93,0,4.7,11189,736.72,10,0,1,1
16,0,0,0,0,70.1,0,0,0,1,0,0,0,1,62000,0,1,93,0,4.7,11189,736.72,10,0,1,1
17,0,0,0,0,56.26,0,0,0,1,0,0,0,1,62000,0,1,93,0,4.7,11189,736.72,10,0,1,1
15,0,1,0,0,63.75,0,0,0,1,0,0,0,1,62000,0,1,93,0,4.7,11189,736.72,10,0,1,1
13,0,0,0,0,63.63,0,0,0,1,0,0,0,1,62000,0,1,93,0,4.7,11189,736.72,10,0,1,1
16,0,1,0,0,62.02,1,0,0,0,0,0,0,1,62000,0,1,93,0,4.7,11189,736.72,10,0,0,1
18,0,0,0,0,51.6,0,0,0,1,0,0,0,0,22500,0,1,95,0,12.6,10911,756.35,8,22,1,0
16,0,0,0,0,54.06,0,0,1,0,0,0,1,0,31500,0,1,95,0,12.6,10911,756.35,8,22,1,1
13,0,0,0,0,59.46,0,0,0,1,1,0,0,0,62000,0,1,95,0,12.6,10911,756.35,8,22,1,0
16,0,1,0,0,53.25,0,0,0,1,1,0,0,0,22500,0,1,97,0,7.7,10911,756.35,5,5,1,0
16,0,1,0,0,61.61,0,0,0,0,0,0,0,0,31500,0,1,97,0,7.7,10911,756.35,5,5,0,0
16,0,1,0,0,66.18,0,0,0,0,0,0,0,0,9500,0,1,99,0,11.5,10840,9.96,0,45,0,0
15,0,1,0,0,62.57,0,0,0,0,0,0,0,0,62000,0,1,99,0,11.5,10840,9.96,0,45,0,0
16,0,0,0,0,51.93,0,0,0,1,0,0,0,0,31500,0,1,99,0,11.5,10840,9.96,0,45,1,0
15,0,1,0,0,66.21,0,0,0,0,0,0,0,0,22500,0,1,99,0,11.5,10840,9.96,0,45,0,0
13,0,1,0,0,53.71,0,0,0,0,1,0,0,0,18000,0,1,99,0,11.5,10840,9.96,0,45,0,0
16,0,0,0,0,62.52,0,0,1,0,0,0,0,0,18000,0,1,99,0,11.5,10840,9.96,0,45,1,0
16,0,1,0,0,58.05,0,0,0,1,0,0,0,1,62000,0,1,99,0,11.5,10840,9.96,0,45,1,1
16,0,1,0,0,56.43,0,0,0,0,0,0,0,0,14000,0,1,99,0,11.5,10840,9.96,0,45,0,0
15,0,0,0,0,54.46,0,0,1,0,0,1,0,0,31500,0,1,80,1,8,11852,9.64,4,7,1,1
15,0,0,0,0,55.88,0,0,0,0,0,0,0,0,22500,0,0,80,1,8,11852,9.64,4,7,0,0
16,0,0,0,0,52.89,0,0,0,0,0,0,1,0,31500,0,1,80,1,8,11852,9.64,4,7,0,1
15,0,0,0,0,49.37,0,0,0,0,1,0,0,0,31500,0,1,80,1,8,11852,9.64,4,7,0,0
16,0,0,0,0,58.54,0,0,0,0,0,0,0,0,9500,0,1,80,1,8,11852,9.64,4,7,0,0
16,0,0,0,0,52.81,0,1,0,0,0,0,0,0,22500,0,1,80,1,8,11852,9.64,4,7,1,0
13,0,0,0,1,55.38,0,0,0,0,0,0,0,0,18000,0,1,80,1,8,11852,9.64,4,7,0,0
16,0,0,0,1,64.83,0,1,0,0,0,0,0,0,14000,0,0,80,1,8,11852,9.64,4,7,1,0
16,0,0,0,0,60.18,0,0,0,0,0,0,0,0,22500,0,1,80,1,8,11852,9.64,4,7,0,0
12,0,1,0,0,49.62,0,0,0,0,0,0,0,0,22500,0,1,87,0,5.6,11852,9.64,5,5,0,0
16,0,0,0,0,55.82,0,0,0,0,0,0,0,0,14000,0,1,87,0,5.6,11852,9.64,5,5,0,0
12,0,1,0,0,60.63,0,0,0,0,0,1,0,0,62000,0,0,87,0,5.6,11852,9.64,5,5,0,1
16,0,0,1,0,55.8,0,0,0,0,0,0,1,0,62000,0,1,87,0,5.6,11852,9.64,5,5,0,1
16,0,0,0,0,58,0,0,1,0,0,0,0,0,62000,0,1,94,0,4.5,9776,9.9,60,1,1,0
17,0,1,0,0,63.35,0,0,0,0,0,0,1,0,14000,0,1,94,0,4.5,9776,9.9,60,1,0,1
14,0,1,1,0,47.72,0,0,1,0,0,0,0,0,22500,0,1,94,0,4.5,9776,9.9,60,1,1,0
14,0,1,0,0,57.31,0,0,1,0,0,0,0,0,14000,0,1,94,0,4.5,9776,9.9,60,1,1,0
15,0,0,0,0,49.69,0,0,0,1,0,0,0,0,62000,0,1,100,0,7.1,10840,9.96,8,10,1,0
16,0,0,0,0,66.89,0,0,0,1,0,0,0,0,22500,0,1,100,0,7.1,10840,9.96,8,10,1,0
17,0,0,0,0,65.79,0,0,0,0,0,0,0,0,22500,0,1,100,0,7.1,10840,9.96,8,10,0,0
12,0,1,0,0,53.61,1,0,0,0,0,1,0,0,14000,0,1,93,0,7.2,13301,8.85,3,5,0,1
17,0,1,0,0,63.28,0,0,0,1,0,0,1,0,62000,0,1,93,0,7.2,13301,8.85,3,5,1,1
12,0,1,0,0,54.62,1,0,0,0,0,0,0,0,3500,0,0,93,0,7.2,13301,8.85,3,5,0,0
16,0,1,0,0,67.71,0,0,0,1,0,0,0,1,31500,0,1,93,0,7.2,13301,8.85,3,5,1,1
14,0,1,0,0,52.86,0,0,0,0,0,0,0,0,18000,0,1,93,0,7.2,13301,8.85,3,5,0,0
17,0,1,0,0,61.07,0,0,1,0,0,0,0,1,31500,0,1,93,0,7.2,13301,8.85,3,5,1,1
17,0,1,0,0,65.49,0,0,0,0,0,0,1,0,31500,0,1,93,0,7.2,13301,8.85,3,5,0,1
15,0,1,1,0,49.09,0,0,1,0,0,0,0,0,22500,0,1,93,0,7.2,13301,8.85,3,5,1,0
16,0,1,0,0,55.32,0,0,0,1,0,0,0,1,62000,0,1,93,0,7.2,13301,8.85,3,5,1,1
12,0,1,0,0,69.96,0,0,1,0,0,0,0,0,31500,0,1,93,0,7.2,13301,8.85,3,5,1,0
16,0,1,1,0,62.85,0,0,0,1,0,0,0,1,62000,0,1,72,0,4,10980,9.92,12,2,1,1
12,0,1,0,0,58.63,0,0,0,1,0,0,0,1,18000,0,1,72,0,4,10980,9.92,12,2,1,1
16,0,1,0,0,62.66,0,0,0,1,0,0,0,1,62000,0,1,72,0,4,10980,9.92,12,2,1,1
17,0,1,0,0,63.46,0,0,0,1,0,0,0,1,62000,0,1,72,0,4,10980,9.92,12,2,1,1
17,0,1,0,0,54.97,0,0,0,1,0,1,0,0,62000,0,1,72,0,4,10980,9.92,12,2,1,1
12,0,1,0,0,51.83,0,0,0,1,0,0,1,0,31500,0,1,72,0,4,10980,9.92,12,2,1,1
16,0,1,0,0,65.9,0,0,0,1,0,0,0,1,62000,0,1,72,0,4,10980,9.92,12,2,1,1
16,0,1,0,1,50.24,1,0,0,0,0,0,0,0,18000,0,1,72,0,4,10980,9.92,12,2,0,0
15,0,1,0,0,49.31,0,0,0,1,0,0,1,0,62000,0,1,72,0,4,10980,9.92,12,2,1,1
15,0,1,0,0,62.82,0,0,0,1,0,0,0,0,62000,0,1,72,0,4,10980,9.92,12,2,1,0
16,0,1,0,0,53.34,0,0,0,1,0,0,0,1,18000,0,0,72,0,4,10980,9.92,12,2,1,1
14,0,1,0,0,43.99,0,0,0,1,0,0,1,0,62000,0,1,72,0,4,10980,9.92,12,2,1,1
15,0,1,0,0,65.27,0,0,0,1,0,0,0,1,31500,0,1,72,0,4,10980,9.92,12,2,1,1
14,0,1,0,0,58.87,0,0,0,1,0,0,0,1,62000,0,1,72,0,4,10980,9.92,12,2,1,1
14,0,0,0,0,58.33,0,0,0,0,0,0,0,0,62000,0,1,92,1,14,11427,616.63,8,8,0,0
16,0,0,0,0,60.69,0,0,0,0,0,0,0,0,31500,0,1,92,1,14,11427,616.63,8,8,0,0
17,0,1,0,0,65.51,0,0,0,1,0,0,0,1,31500,0,1,92,1,14,11427,616.63,8,8,1,1
14,0,1,0,0,67.99,0,1,0,0,0,0,0,0,31500,0,1,92,1,14,11427,616.63,8,8,1,0
15,0,1,0,0,62.11,0,0,0,1,0,0,1,0,62000,0,1,92,1,14,11427,616.63,8,8,1,1
16,0,1,0,0,65.47,0,0,0,1,0,0,1,0,31500,0,1,92,1,14,11427,616.63,8,8,1,1
14,0,1,0,1,41.22,0,0,1,0,0,0,1,0,18000,0,0,69,0,8.2,12572,8.89,3,4,1,1
16,0,1,0,0,56.38,0,0,0,1,0,0,1,0,31500,0,1,69,0,8.2,12572,8.89,3,4,1,1
15,0,0,0,1,67.25,1,0,0,0,0,0,0,0,22500,0,1,69,0,8.2,12572,8.89,3,4,0,0
14,0,1,0,0,58.4,0,0,1,0,0,1,0,0,31500,0,1,93,0,5.3,11852,9.64,0,2,1,1
16,0,1,0,0,60.14,0,0,1,0,0,0,0,1,31500,0,1,93,0,5.3,11852,9.64,0,2,1,1
16,0,1,0,0,57.29,0,0,0,1,0,0,0,0,62000,0,1,93,0,5.3,11852,9.64,0,2,1,0
17,0,1,0,0,59.53,0,0,1,0,0,0,1,0,18000,0,1,94,0,7.7,10250,935.33,120,5,1,1
12,0,1,1,0,45.03,1,0,0,0,0,0,1,0,9500,0,0,94,0,7.7,10250,935.33,120,5,0,1
16,0,1,0,0,53.9,0,0,0,1,0,0,1,0,22500,0,1,94,0,7.7,10250,935.33,120,5,1,1
16,0,0,0,0,43.25,0,0,0,1,0,0,0,1,62000,0,1,94,0,7.7,10250,935.33,120,5,1,1
16,0,0,0,0,54.07,0,0,0,0,0,0,0,0,22500,0,1,84,0,4.7,11189,736.72,12,5,0,0
13,0,1,0,0,58.82,0,0,0,0,0,0,0,0,9500,0,1,84,0,4.7,11189,736.72,12,5,0,0
16,0,1,0,0,61.05,0,1,0,0,0,0,0,0,18000,0,1,97,0,8,12059,510.39,2,4,1,0
13,0,1,0,0,60.19,0,0,0,0,0,0,0,0,31500,0,1,97,0,8,12059,510.39,2,4,0,0
16,0,1,0,0,60.89,0,0,1,0,0,0,0,0,18000,0,0,97,0,8,12059,510.39,2,4,1,0
17,0,1,0,0,62.53,0,0,0,0,0,0,0,0,62000,0,1,97,0,8,12059,510.39,2,4,0,0
17,0,1,0,0,64.83,0,0,1,0,0,0,0,0,22500,0,1,95,0,6.4,10041,9.76,1,3,1,0
16,0,1,1,0,44.84,1,0,0,0,0,0,0,1,0,1,0,95,0,6.4,10041,9.76,1,3,0,1
15,0,1,0,0,54.48,0,0,0,0,0,0,0,0,62000,0,1,95,0,6.4,10041,9.76,1,3,0,0
16,0,1,0,0,49.96,0,0,0,1,0,0,0,0,31500,0,1,95,0,6.4,10041,9.76,1,3,1,0
17,0,0,0,0,58.3,1,0,0,0,0,0,1,0,18000,0,1,95,0,6.4,10041,9.76,1,3,0,1
15,0,1,0,0,59.61,1,0,0,0,0,0,1,0,0,1,1,95,0,6.4,10041,9.76,1,3,0,1
16,0,0,0,1,59.03,0,0,1,0,0,0,1,0,18000,0,1,65,0,7.7,12572,8.89,2,4,1,1
15,0,0,0,1,56.6,0,0,0,1,0,1,0,0,22500,0,0,65,0,7.7,12572,8.89,2,4,1,1
18,0,0,0,0,66.58,0,0,0,1,1,0,0,0,62000,0,1,97,0,6.3,11852,9.64,20,10,1,0
13,0,0,0,0,57.2,0,0,1,0,0,0,0,0,22500,0,1,97,0,6.3,11852,9.64,20,10,1,0
15,0,0,0,0,53.74,0,0,0,0,0,0,1,0,62000,0,1,97,0,6.3,11852,9.64,20,10,0,1
16,0,0,0,1,63.17,0,0,0,1,0,1,0,0,22500,0,1,97,0,6.3,11852,9.64,20,10,1,1
15,0,0,0,0,65.19,0,0,0,0,0,0,0,0,18000,0,1,97,0,6.3,11852,9.64,20,10,0,0
15,0,0,0,0,61.26,0,0,0,1,0,1,0,0,62000,0,1,97,0,6.3,11852,9.64,20,10,1,1
15,0,0,0,0,63.31,1,0,0,0,0,0,0,0,9500,0,0,96,0,5.4,13301,8.85,2,10,0,0
16,0,1,0,0,58.7,0,1,0,0,0,0,0,1,62000,0,1,96,0,5.4,13301,8.85,2,10,1,1
17,0,1,0,0,64.31,0,0,0,0,0,0,1,0,18000,0,1,96,0,5.4,13301,8.85,2,10,0,1
13,0,1,0,0,43.17,0,0,1,0,0,0,0,0,31500,0,1,96,0,5.4,13301,8.85,2,10,1,0
16,0,1,0,0,46.63,0,0,0,1,0,0,0,0,31500,0,1,100,0,4.6,11599,8.09,0,8,1,0
16,0,1,0,0,59.85,0,0,0,1,0,0,0,1,31500,0,1,100,0,4.6,11599,8.09,0,8,1,1
17,0,1,0,0,66.31,0,1,0,0,0,0,0,1,31500,0,1,100,0,4.6,11599,8.09,0,8,1,1
15,0,1,0,0,48.47,0,1,0,0,0,1,0,0,0,1,1,100,0,4.6,11599,8.09,0,8,1,1
16,0,1,0,0,54.78,0,1,0,0,0,0,0,0,22500,0,1,100,0,4.6,11599,8.09,0,8,1,0
14,0,1,1,0,64.52,0,0,0,0,0,0,0,0,9500,0,1,100,0,4.6,11599,8.09,0,8,0,0
17,0,0,0,0,65.2,0,0,0,0,0,0,0,0,18000,0,1,77,0,10.7,12625,689.38,1,1,0,0
16,0,0,0,0,50.41,0,0,0,1,0,0,0,1,62000,0,1,77,0,10.7,12625,689.38,1,1,1,1
17,0,0,1,0,59.1,0,0,0,1,0,0,0,0,22500,0,1,77,0,10.7,12625,689.38,1,1,1,0
14,0,0,0,0,62.44,0,0,0,0,0,0,0,0,0,1,1,77,0,10.7,12625,689.38,1,1,0,0
15,0,0,0,0,64.27,0,0,0,0,0,0,0,0,9500,0,1,77,0,10.7,12625,689.38,1,1,0,0
16,0,0,1,0,56.12,0,0,1,0,0,1,0,0,18000,0,1,77,0,10.7,12625,689.38,1,1,1,1
16,0,0,0,0,69.76,0,0,0,0,0,0,0,0,31500,0,1,77,0,10.7,12625,689.38,1,1,0,0
15,0,0,1,0,57.05,0,0,0,0,0,0,0,0,22500,0,0,77,0,10.7,12625,689.38,1,1,0,0
16,0,0,0,0,59.11,0,0,0,0,0,0,0,0,31500,0,1,77,0,10.7,12625,689.38,1,1,0,0
16,0,0,0,0,59.34,1,0,0,0,0,0,0,0,3500,0,1,77,0,10.7,12625,689.38,1,1,0,0
15,0,0,0,0,46.95,0,0,0,1,0,0,0,0,31500,0,1,100,0,6.7,10911,756.35,8,10,1,0
12,0,0,0,0,58.08,1,0,0,0,0,0,0,0,14000,0,1,100,0,6.7,10911,756.35,8,10,0,0
12,0,0,0,0,61.77,0,0,0,0,0,0,0,0,3500,0,1,100,0,6.7,10911,756.35,8,10,0,0
16,0,0,0,0,54.04,0,0,0,1,0,0,1,0,62000,0,1,100,0,6.7,10911,756.35,8,10,1,1
15,0,0,0,0,63.53,1,0,0,0,0,0,0,0,3500,0,0,100,0,6.7,10911,756.35,8,10,0,0
16,0,1,0,0,62.57,0,0,0,0,0,0,0,0,22500,0,1,98,1,7.7,10840,9.96,20,5,0,0
15,0,1,0,0,56.73,0,0,0,0,0,0,0,0,9500,0,1,98,1,7.7,10840,9.96,20,5,0,0
12,0,1,0,0,45.18,0,0,0,0,0,0,1,0,18000,0,1,71,1,7.7,10840,9.96,3,0,0,1
16,0,1,0,0,61.17,0,0,0,0,0,0,1,0,14000,0,1,71,1,7.7,10840,9.96,3,0,0,1
17,0,1,0,0,65.79,0,1,0,0,0,0,1,0,22500,0,1,71,1,7.7,10840,9.96,3,0,1,1
13,0,1,1,0,53.84,0,0,0,0,0,0,0,0,9500,0,0,71,1,7.7,10840,9.96,3,0,0,0
15,0,1,0,0,57.58,0,0,0,1,0,0,0,0,22500,0,1,71,1,7.7,10840,9.96,3,0,1,0
12,0,1,1,0,57.76,0,0,1,0,0,0,0,1,14000,0,1,71,1,7.7,10840,9.96,3,0,1,1
17,0,1,0,0,65.12,0,0,0,1,0,0,0,0,62000,0,0,71,1,7.7,10840,9.96,3,0,1,0
16,0,1,0,0,50.12,0,0,0,0,0,0,0,0,31500,0,1,71,1,7.7,10840,9.96,3,0,0,0
15,0,1,1,0,46.87,0,0,0,0,0,0,0,0,22500,0,0,71,1,7.7,10840,9.96,3,0,0,0
12,0,1,1,0,51.43,1,0,0,0,1,0,0,0,9500,0,1,71,1,7.7,10840,9.96,3,0,0,0
14,0,1,1,0,56.77,0,0,0,0,0,0,0,0,9500,0,0,71,1,7.7,10840,9.96,3,0,0,0
15,0,0,0,0,48.49,0,0,0,0,0,0,0,0,31500,0,1,98,0,6.7,12625,689.38,3,5,0,0
16,0,0,0,0,50.92,0,0,0,1,0,0,1,0,62000,0,1,98,0,6.7,12625,689.38,3,5,1,1
16,0,1,0,0,60.17,0,0,0,1,0,0,0,1,62000,0,1,98,0,6.7,12625,689.38,3,5,1,1
16,0,0,0,0,60.33,0,0,0,1,0,0,1,0,62000,0,1,98,0,6.7,12625,689.38,3,5,1,1
16,0,1,0,0,47.93,0,0,0,0,0,0,0,0,62000,0,1,98,0,6.7,12625,689.38,3,5,0,0
16,0,1,0,0,58.23,0,0,0,1,0,0,0,1,22500,0,1,98,0,6.7,12625,689.38,3,5,1,1
16,0,1,0,0,38.69,0,0,0,0,0,0,0,0,62000,0,1,98,0,6.7,12625,689.38,3,5,0,0
16,0,1,0,0,53.85,0,0,0,1,0,0,1,0,31500,0,1,98,0,6.7,12625,689.38,3,5,1,1
16,0,1,0,0,57.01,0,0,1,0,0,0,0,1,14000,0,0,98,0,6.7,12625,689.38,3,5,1,1
17,0,1,0,0,54.8,0,1,0,0,0,0,0,1,22500,0,1,87,1,9.2,11997,9.68,4,4,1,1
15,0,1,0,0,60.55,0,0,0,0,0,0,0,0,18000,0,1,87,1,9.2,11997,9.68,4,4,0,0
14,0,1,1,0,49.77,0,0,0,0,0,0,0,1,14000,0,1,87,1,9.2,11997,9.68,4,4,0,1
15,0,1,0,1,49.03,0,0,0,1,0,0,0,1,62000,0,1,87,1,9.2,11997,9.68,4,4,1,1
16,0,1,0,0,59.44,0,0,0,0,0,0,0,0,18000,0,1,87,1,9.2,11997,9.68,4,4,0,0
16,0,1,0,0,56.4,1,0,0,0,0,0,0,1,62000,0,1,87,1,9.2,11997,9.68,4,4,0,1
16,0,0,0,0,60.47,0,0,0,0,0,0,1,0,14000,0,1,98,0,10.7,10702,513.86,30,12,0,1
14,0,1,0,0,61.98,0,0,0,1,0,0,0,0,62000,0,1,72,0,11.8,10250,935.33,10,4,1,0
15,0,1,1,0,47.15,0,0,0,0,0,0,0,1,18000,0,1,72,0,11.8,10250,935.33,10,4,0,1
14,0,0,0,0,53.16,0,0,0,0,0,1,0,0,14000,0,1,72,0,11.8,10250,935.33,10,4,0,1
16,0,1,0,0,55.41,0,0,0,1,0,0,0,1,62000,0,1,72,0,11.8,10250,935.33,10,4,1,1
16,0,0,1,0,50.77,1,0,0,0,0,0,0,1,9500,0,1,72,0,11.8,10250,935.33,10,4,0,1
16,0,0,0,0,65.59,0,0,0,0,0,0,0,0,22500,0,1,72,0,11.8,10250,935.33,10,4,0,0
14,0,1,0,1,52.26,0,0,0,0,0,0,0,0,22500,0,1,72,0,11.8,10250,935.33,10,4,0,0
17,0,1,0,1,52.66,0,0,0,0,0,0,1,0,22500,0,0,72,0,11.8,10250,935.33,10,4,0,1
16,0,1,0,0,56.02,0,0,1,0,0,1,0,0,31500,0,1,72,0,11.8,10250,935.33,10,4,1,1
13,0,1,1,0,54.6,0,0,0,1,0,0,1,0,62000,0,1,72,0,11.8,10250,935.33,10,4,1,1
16,0,0,0,0,51.05,0,0,0,0,0,0,0,0,62000,0,1,72,0,11.8,10250,935.33,10,4,0,0
15,0,0,0,0,55.69,0,1,0,0,0,0,0,0,0,1,1,72,0,11.8,10250,935.33,10,4,1,0
16,0,0,0,0,65.02,0,0,0,1,0,0,0,0,0,1,1,72,0,11.8,10250,935.33,10,4,1,0
16,0,1,0,0,52.07,0,0,0,1,0,0,0,1,62000,0,1,88,0,7.1,12572,8.89,2,7,1,1
16,0,1,0,0,65.13,0,0,0,0,0,1,0,0,22500,0,1,88,0,7.1,12572,8.89,2,7,0,1
16,0,1,0,0,62.72,0,0,0,0,0,0,0,0,14000,0,1,89,0,8,12059,510.39,0,1,0,0
15,0,1,0,1,47.17,0,0,1,0,0,0,0,1,22500,0,1,89,0,8,12059,510.39,0,1,1,1
15,0,1,0,0,59.23,0,0,0,0,0,0,0,0,18000,0,1,89,0,8,12059,510.39,0,1,0,0
16,0,1,0,0,47.81,0,1,0,0,0,1,0,0,31500,0,1,89,0,8,12059,510.39,0,1,1,1
13,0,1,0,0,58,0,1,0,0,0,1,0,0,31500,0,1,89,0,8,12059,510.39,0,1,1,1
16,0,1,0,0,56.58,0,0,0,0,0,0,0,0,18000,0,1,89,0,8,12059,510.39,0,1,0,0
15,0,1,0,0,52.13,0,0,0,0,0,0,0,1,62000,0,1,98,0,10.9,12059,510.39,6,20,0,1
16,0,1,0,0,54.72,1,0,0,0,0,0,0,0,9500,0,1,98,0,10.9,12059,510.39,6,20,0,0
15,0,0,0,0,61.26,0,0,0,0,0,0,0,0,31500,0,0,98,0,10.9,12059,510.39,6,20,0,0
17,0,0,0,0,57.28,0,0,0,0,0,0,1,0,18000,0,1,98,0,10.9,12059,510.39,6,20,0,1
16,0,0,0,0,61.72,0,0,0,1,0,0,1,0,31500,0,1,98,0,10.9,12059,510.39,6,20,1,1
17,0,0,0,0,58.79,0,0,0,0,0,0,0,0,31500,0,1,98,0,10.9,12059,510.39,6,20,0,0
16,0,1,1,0,46.74,0,0,1,0,0,0,1,0,0,1,1,98,0,10.9,12059,510.39,6,20,1,1
16,0,1,0,0,55.53,0,0,1,0,0,0,0,1,62000,0,1,98,0,10.9,12059,510.39,6,20,1,1
12,0,1,0,0,47.56,0,0,0,0,0,0,1,0,14000,0,1,98,0,10.9,12059,510.39,6,20,0,1
